88	163	18
88	164	3
88	165	1
88	167	17
88	168	9
88	170	15
88	175	8
88	179	3
88	181	2
88	183	35
88	184	40
88	189	62
90	91	19
90	93	34
90	97	1
90	105	2
90	110	7
90	114	8
90	117	1
90	118	1
90	122	2
90	123	7
90	126	5
90	132	7
90	135	2
90	141	1
90	142	2
90	143	11
90	144	2
90	148	17
90	152	6
90	156	1
90	157	6
90	159	11
90	161	8
90	162	17
90	163	18
90	164	3
90	167	4
90	168	3
90	170	15
90	175	13
90	179	2
90	180	1
90	181	7
90	183	12
90	184	30
90	189	34
91	93	299
91	95	1
91	96	3
91	97	2
91	101	3
91	102	2
91	105	3
91	106	1
91	107	1
91	110	14
91	114	46
91	116	4
91	117	1
91	120	2
91	122	2
91	123	66
91	126	17
91	129	5
91	132	45
91	134	1
91	135	3
91	141	2
91	142	6
91	143	91
91	144	41
91	147	36
91	148	76
91	152	20
91	156	7
91	157	39
91	158	4
91	159	65
91	161	15
91	162	120
91	163	180
91	164	3
91	167	28
91	168	58
91	170	73
91	175	31
91	178	2
91	179	10
91	180	1
91	181	11
91	182	20
91	183	182
91	184	206
91	185	4
91	189	295
93	94	22
93	95	16
93	96	28
93	97	20
93	98	5
93	100	51
93	101	5
93	102	14
93	104	9
93	105	9
93	106	15
93	107	6
93	108	7
93	109	11
93	110	431
93	114	80
93	116	5
93	117	43
93	118	8
93	120	85
93	122	65
93	123	202
93	125	7
93	126	122
93	129	26
93	132	121
93	134	8
93	135	96
93	139	13
93	141	15
93	142	313
93	143	140
93	144	69
93	146	8
93	147	64
93	148	212
93	152	122
93	156	15
93	157	307
93	158	13
93	159	68
93	160	7
93	161	59
93	162	752
93	163	358
93	164	84
93	165	25
93	167	131
93	168	174
93	169	13
93	170	513
93	172	7
93	175	696
93	178	14
93	179	53
93	180	15
93	181	22
93	182	48
93	183	635
93	184	1033
93	185	5
93	189	9500
93	195	6
94	104	3
94	110	9
94	122	1
94	123	2
94	134	1
94	135	2
94	142	1
94	146	2
94	148	3
94	152	1
94	157	3
94	162	4
94	165	2
94	169	1
94	170	1
94	175	5
94	178	2
94	179	2
94	182	2
94	183	1
94	184	8
94	189	22
95	98	2
95	100	1
95	105	1
95	110	7
95	116	1
95	117	5
95	120	3
95	122	5
95	123	1
95	129	1
95	134	2
95	135	4
95	142	7
95	143	1
95	144	1
95	148	3
95	152	3
95	157	3
95	162	7
95	163	2
95	164	2
95	167	1
95	170	5
95	175	8
95	179	3
95	182	1
95	183	2
95	184	3
95	189	16
96	102	1
96	106	1
96	108	1
96	109	2
96	110	7
96	114	1
96	117	1
96	122	2
96	123	5
96	126	2
96	129	4
96	132	1
96	135	1
96	141	1
96	142	3
96	152	1
96	156	1
96	157	4
96	158	1
96	161	6
96	162	3
96	163	2
96	164	2
96	167	1
96	168	10
96	170	4
96	175	6
96	178	2
96	179	1
96	183	10
96	184	11
96	189	28
97	110	9
97	114	1
97	116	2
97	118	1
97	122	2
97	132	1
97	134	1
97	135	1
97	142	3
97	144	2
97	146	1
97	152	7
97	157	1
97	161	2
97	162	13
97	163	4
97	167	2
97	168	3
97	170	3
97	175	2
97	182	1
97	183	3
97	184	14
97	185	2
97	189	20
98	100	1
98	116	1
98	117	2
98	120	1
98	122	2
98	123	1
98	129	1
98	132	1
98	135	2
98	143	1
98	144	2
98	147	1
98	148	2
98	152	1
98	161	1
98	163	1
98	167	2
98	168	1
98	179	1
98	182	1
98	183	1
98	184	2
98	189	5
100	107	1
100	110	10
100	114	2
100	117	5
100	120	11
100	122	4
100	123	2
100	125	1
100	126	2
100	129	1
100	132	1
100	135	1
100	139	2
100	141	1
100	142	6
100	143	1
100	144	1
100	147	1
100	148	3
100	157	5
100	160	2
100	162	4
100	163	2
100	164	3
100	165	1
100	167	2
100	168	9
100	170	3
100	175	22
100	182	1
100	183	10
100	184	12
100	189	51
101	110	1
101	114	3
101	122	1
101	123	4
101	135	2
101	142	2
101	143	2
101	144	2
101	148	3
101	156	2
101	157	1
101	161	5
101	162	2
101	163	4
101	168	3
101	170	3
101	175	3
101	179	1
101	181	2
101	183	4
101	184	4
101	189	4
102	110	3
102	120	2
102	123	3
102	135	2
102	142	1
102	143	1
102	144	1
102	148	3
102	152	2
102	156	3
102	157	2
102	162	5
102	163	1
102	168	1
102	170	3
102	175	2
102	178	1
102	182	2
102	183	7
102	184	3
102	189	14
104	110	1
104	123	3
104	135	1
104	165	1
104	169	1
104	183	2
104	184	1
104	189	9
105	114	1
105	123	2
105	132	3
105	135	1
105	143	2
105	144	4
105	147	1
105	148	3
105	156	1
105	157	3
105	162	3
105	163	2
105	164	1
105	168	1
105	170	2
105	175	1
105	179	4
105	181	1
105	183	4
105	184	6
105	189	9
106	123	1
106	132	1
106	144	1
106	156	1
106	157	1
106	158	1
106	161	1
106	163	1
106	168	2
106	170	1
106	183	1
106	184	5
106	189	15
107	110	6
107	117	1
107	120	5
107	132	1
107	135	4
107	148	1
107	157	5
107	162	6
107	164	4
107	168	5
107	170	6
107	175	5
107	184	5
107	189	6
108	110	2
108	114	1
108	120	3
108	129	2
108	139	1
108	161	1
108	164	3
108	167	1
108	175	1
108	183	1
108	184	3
108	189	7
109	110	3
109	117	1
109	122	1
109	126	1
109	129	1
109	135	2
109	139	1
109	141	1
109	142	2
109	144	1
109	152	1
109	157	1
109	161	6
109	164	3
109	167	2
109	168	2
109	172	1
109	175	2
109	180	2
109	183	6
109	184	5
109	189	11
109	195	1
110	114	9
110	117	19
110	118	3
110	120	36
110	122	26
110	123	18
110	125	5
110	126	28
110	129	3
110	132	9
110	134	5
110	135	44
110	139	10
110	141	3
110	142	171
110	143	6
110	144	5
110	146	5
110	147	1
110	148	17
110	152	29
110	156	2
110	157	175
110	158	1
110	159	6
110	160	6
110	161	18
110	162	199
110	163	25
110	164	43
110	165	5
110	167	10
110	168	28
110	169	2
110	170	164
110	172	2
110	175	225
110	178	3
110	179	13
110	180	2
110	181	5
110	182	17
110	183	63
110	184	100
110	185	1
110	189	439
114	120	1
114	122	2
114	123	37
114	126	4
114	129	2
114	132	4
114	135	2
114	141	9
114	142	6
114	143	37
114	144	28
114	146	1
114	147	23
114	148	13
114	152	4
114	156	1
114	157	9
114	159	31
114	161	11
114	162	21
114	163	54
114	164	5
114	165	2
114	167	14
114	168	22
114	170	18
114	175	12
114	179	5
114	180	2
114	181	9
114	182	20
114	183	56
114	184	64
114	185	2
114	189	79
116	122	1
116	123	1
116	135	1
116	144	2
116	162	4
116	163	4
116	167	1
116	168	2
116	170	4
116	175	2
116	179	1
116	183	4
116	184	4
116	185	2
116	189	5
117	120	11
117	122	8
117	123	1
117	125	1
117	126	7
117	129	1
117	132	1
117	134	2
117	135	11
117	139	2
117	142	18
117	143	2
117	144	1
117	148	6
117	152	2
117	157	17
117	160	1
117	162	25
117	164	8
117	167	1
117	168	7
117	170	18
117	175	22
117	183	6
117	184	8
117	189	43
118	126	1
118	129	1
118	132	1
118	139	1
118	142	1
118	144	1
118	148	3
118	152	4
118	156	1
118	157	1
118	158	2
118	161	1
118	162	3
118	163	3
118	164	1
118	165	1
118	167	1
118	170	1
118	175	1
118	183	5
118	184	5
118	189	8
120	122	15
120	123	1
120	126	9
120	129	1
120	132	2
120	134	2
120	135	19
120	139	2
120	142	24
120	143	1
120	144	2
120	147	1
120	148	5
120	152	2
120	157	30
120	159	1
120	160	1
120	162	22
120	163	2
120	164	17
120	167	2
120	168	12
120	170	25
120	175	45
120	182	1
120	183	11
120	184	29
120	189	86
122	123	4
122	126	3
122	129	2
122	132	1
122	134	2
122	135	20
122	139	2
122	141	4
122	142	22
122	143	2
122	144	1
122	146	1
122	148	2
122	152	6
122	157	27
122	160	1
122	161	5
122	162	20
122	163	3
122	164	10
122	165	5
122	167	7
122	168	9
122	169	2
122	170	22
122	172	1
122	175	32
122	179	2
122	181	2
122	182	2
122	183	13
122	184	24
122	189	66
123	125	1
123	126	11
123	129	3
123	132	16
123	135	8
123	141	6
123	142	10
123	143	41
123	144	34
123	147	24
123	148	26
123	152	4
123	156	6
123	157	21
123	158	7
123	159	26
123	161	16
123	162	33
123	163	84
123	164	4
123	165	2
123	167	27
123	168	38
123	169	1
123	170	38
123	172	1
123	175	26
123	179	8
123	180	2
123	181	4
123	182	18
123	183	95
123	184	96
123	189	202
123	195	1
125	126	5
125	139	3
125	142	4
125	157	4
125	160	3
125	162	5
125	168	3
125	175	4
125	183	3
125	184	2
125	189	7
126	129	2
126	132	9
126	135	14
126	139	6
126	141	2
126	142	24
126	143	2
126	144	5
126	148	5
126	152	1
126	156	1
126	157	23
126	158	2
126	160	5
126	161	12
126	162	32
126	163	11
126	164	8
126	167	8
126	168	11
126	169	1
126	170	24
126	172	1
126	175	34
126	179	2
126	183	34
126	184	40
126	185	1
126	189	123
129	132	2
129	135	5
129	139	1
129	141	1
129	142	3
129	143	1
129	144	3
129	147	1
129	148	1
129	152	2
129	157	2
129	161	4
129	163	4
129	164	4
129	165	3
129	167	3
129	168	6
129	170	2
129	172	2
129	175	5
129	178	1
129	179	1
129	180	3
129	182	2
129	183	12
129	184	7
129	189	26
129	195	1
132	135	1
132	141	2
132	142	2
132	143	1
132	144	6
132	147	11
132	148	25
132	152	4
132	156	2
132	157	28
132	158	2
132	159	19
132	161	6
132	162	50
132	163	54
132	164	1
132	167	29
132	168	13
132	170	27
132	175	10
132	179	2
132	180	1
132	182	1
132	183	58
132	184	59
132	185	1
132	189	121
134	135	2
134	142	4
134	152	3
134	157	3
134	161	1
134	162	4
134	167	1
134	168	1
134	170	3
134	175	3
134	178	1
134	180	1
134	183	3
134	184	1
134	189	7
135	141	2
135	142	32
135	143	3
135	144	6
135	146	1
135	147	2
135	148	5
135	152	12
135	156	2
135	157	40
135	158	1
135	161	8
135	162	42
135	163	6
135	164	19
135	165	3
135	167	2
135	168	13
135	169	2
135	170	36
135	172	1
135	175	44
135	179	3
135	180	2
135	181	2
135	182	5
135	183	10
135	184	22
135	185	2
135	189	97
135	195	1
139	142	8
139	157	3
139	160	7
139	161	2
139	162	7
139	164	7
139	167	4
139	168	5
139	170	1
139	175	6
139	183	7
139	184	6
139	189	13
141	142	4
141	143	3
141	144	2
141	147	3
141	148	4
141	152	4
141	157	4
141	161	4
141	162	4
141	163	6
141	164	2
141	165	1
141	167	6
141	168	3
141	170	2
141	172	1
141	175	4
141	179	3
141	180	1
141	181	2
141	182	1
141	183	10
141	184	12
141	185	1
141	189	15
142	143	2
142	146	1
142	148	6
142	152	12
142	157	118
142	158	1
142	160	7
142	161	8
142	162	147
142	163	8
142	164	26
142	165	2
142	167	9
142	168	24
142	170	131
142	172	1
142	175	183
142	179	4
142	180	1
142	181	3
142	182	13
142	183	36
142	184	53
142	185	1
142	189	311
143	144	33
143	147	22
143	148	51
143	152	11
143	156	4
143	157	4
143	158	5
143	159	39
143	161	4
143	162	49
143	163	105
143	167	12
143	168	32
143	170	22
143	175	10
143	179	6
143	180	1
143	181	11
143	182	18
143	183	94
143	184	109
143	189	141
144	147	21
144	148	12
144	152	2
144	156	6
144	157	2
144	159	25
144	161	7
144	162	13
144	163	45
144	164	1
144	167	7
144	168	19
144	170	10
144	175	4
144	179	6
144	180	1
144	181	3
144	182	19
144	183	52
144	184	55
144	185	2
144	189	69
146	148	2
146	157	3
146	161	1
146	162	3
146	163	1
146	167	1
146	168	1
146	175	3
146	178	2
146	179	2
146	182	3
146	183	2
146	184	3
146	189	8
147	148	3
147	152	12
147	156	1
147	157	3
147	159	18
147	161	1
147	162	17
147	163	47
147	167	10
147	168	13
147	170	2
147	179	6
147	182	19
147	183	51
147	184	41
147	185	1
147	189	64
148	152	14
148	156	7
148	157	31
148	158	8
148	159	35
148	161	8
148	162	69
148	163	94
148	164	1
148	167	10
148	168	25
148	170	54
148	175	33
148	178	2
148	179	10
148	180	2
148	181	11
148	182	5
148	183	82
148	184	113
148	189	233
152	156	1
152	157	17
152	158	1
152	159	10
152	161	3
152	162	42
152	163	23
152	164	6
152	165	2
152	167	6
152	168	2
152	169	2
152	170	27
152	175	21
152	178	3
152	179	2
152	180	1
152	181	2
152	182	7
152	183	21
152	184	43
152	189	122
156	157	4
156	158	1
156	161	3
156	162	5
156	163	8
156	167	1
156	168	2
156	170	1
156	179	3
156	181	3
156	183	10
156	184	9
156	189	15
157	158	1
157	159	21
157	160	2
157	161	11
157	162	191
157	163	45
157	164	30
157	167	7
157	168	22
157	169	1
157	170	180
157	172	1
157	175	178
157	178	2
157	179	16
157	180	1
157	181	2
157	182	11
157	183	83
157	184	106
157	185	1
157	189	315
158	159	1
158	161	4
158	162	1
158	163	8
158	167	3
158	168	1
158	170	4
158	175	3
158	179	3
158	183	8
158	184	10
158	189	13
159	161	1
159	162	35
159	163	61
159	168	10
159	170	34
159	175	5
159	179	1
159	181	7
159	182	18
159	183	49
159	184	67
159	189	68
160	162	5
160	164	2
160	167	1
160	168	4
160	175	4
160	183	5
160	184	3
160	189	7
161	162	17
161	163	20
161	164	6
161	165	1
161	167	13
161	168	16
161	169	1
161	170	12
161	172	3
161	175	15
161	179	6
161	180	6
161	181	3
161	182	4
161	183	34
161	184	48
161	185	1
161	189	58
161	195	2
162	163	136
162	164	32
162	167	53
162	168	44
162	169	2
162	170	274
162	175	213
162	178	4
162	179	13
162	180	1
162	181	10
162	182	16
162	183	179
162	184	268
162	185	3
162	189	757
163	164	4
163	167	49
163	168	58
163	170	94
163	175	36
163	179	24
163	180	1
163	181	14
163	182	22
163	183	203
163	184	215
163	185	4
163	189	355
164	167	7
164	168	15
164	170	30
164	172	1
164	175	38
164	179	2
164	180	1
164	182	3
164	183	16
164	184	33
164	189	85
165	168	1
165	169	2
165	170	1
165	172	1
165	175	1
165	180	1
165	181	1
165	182	1
165	183	4
165	184	7
165	189	25
165	195	1
167	168	15
167	170	27
167	172	1
167	175	15
167	180	1
167	181	5
167	182	2
167	183	72
167	184	77
167	189	131
168	170	33
168	172	2
168	175	40
168	178	1
168	179	1
168	180	6
168	181	1
168	182	12
168	183	94
168	184	103
168	185	3
168	189	167
168	195	2
169	170	3
169	175	2
169	179	1
169	184	6
169	189	13
170	175	187
170	178	1
170	179	19
170	180	1
170	181	8
170	182	14
170	183	104
170	184	188
170	185	2
170	189	514
172	175	1
172	180	3
172	183	4
172	184	3
172	189	7
172	195	2
175	178	2
175	179	10
175	180	3
175	181	6
175	182	16
175	183	84
175	184	134
175	185	1
175	189	700
175	195	3
178	179	2
178	182	2
178	183	3
178	184	4
178	189	14
179	181	2
179	182	5
179	183	18
179	184	22
179	185	1
179	189	53
180	183	10
180	184	5
180	189	14
180	195	2
181	183	10
181	184	19
181	189	22
182	183	24
182	184	30
182	189	48
183	184	314
183	185	5
183	189	636
183	195	2
184	185	6
184	189	1021
184	195	1
185	189	5
189	195	6
